date;open;high;low;close
2032-03-28;152.0;242.0;91;130
2032-03-29;180.0;208.0;93;127
2032-03-30;;282.0;80;212
2032-03-31;199.0;265.0;95;156
2032-04-01;154.0;257.0;97;105
2032-04-02;113.0;269.0;83;100
2032-04-03;113.0;293.0;88;205
2032-04-04;108.0;263.0;83;172
2032-04-05;172.0;226.0;68;170
2032-04-06;178.0;265.0;61;142
2032-04-07;101.0;279.0;82;132
2032-04-08;179.0;283.0;87;223
2032-04-09;166.0;253.0;88;165
2032-04-10;167.0;238.0;81;237
;141.0;244.0;85;187
2032-04-12;146.0;231.0;67;117
2032-04-13;;221.0;50;163
2032-04-14;185.0;282.0;98;229
2032-04-15;171.0;295.0;58;111
2032-04-16;166.0;233.0;74;132
2032-04-17;195.0;258.0;95;175
2032-04-18;186.0;295.0;86;146
2032-04-19;120.0;237.0;95;191
2032-04-20;133.0;272.0;83;232
2032-04-21;127.0;281.0;50;205
2032-04-22;134.0;270.0;50;154
2032-04-23;110.0;250.0;89;222
2032-04-24;161.0;290.0;72;102
2032-04-25;113.0;234.0;76;212
2032-04-26;168.0;276.0;80;107
2027-12-19;147.0;299.0;68;162
2024-03-26;140.0;273.0;74;222
2020-03-03;169.0;226.0;94;148
2020-02-14;144.0;299.0;72;163
2023-05-22;158.0;254.0;98;177
2026-03-20;114.0;208.0;83;141
2031-04-17;143.0;285.0;63;219
2021-08-31;104.0;236.0;54;205
2029-01-07;164.0;294.0;70;196
2021-11-16;182.0;201.0;58;229
2022-09-20;141.0;256.0;94;238
2026-04-19;128.0;;62;107
2022-07-10;104.0;257.0;62;161
2027-01-17;147.0;230.0;99;161
2029-11-17;199.0;268.0;79;214
2029-12-09;100.0;295.0;56;114
2030-05-15;144.0;262.0;76;228
2024-10-17;115.0;217.0;58;183
2031-12-05;168.0;240.0;99;137
2028-05-02;105.0;250.0;52;145
